Numero_Expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_ Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripció_sexe,Edat,Descripció_tipus_persona,Descripcio_Lloc_atropellament_vianat,Descripcio_Motiu_desplaÃ§ament_vianant,Descripcio_Motiu_desplaÃ§ament_conductor,Descripcio_victimitzacio,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84,Dia
2021S004653    ,9,Sant Andreu,60,Sant Andreu,326609,Sòcrates,0009 0009,Diumenge,2021,8,Agost,22,Tarda,16,No és causa del  vianant,Turisme,Dona,20,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,432317.57,4587217.14,2.188.796.912,41.431.822.703,22/08/2021
2021S004656    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,0559 0559,Diumenge,2021,8,Agost,22,Tarda,19,No és causa del  vianant,Ciclomotor,Home,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Altres activitats,Ferit lleu: Hospitalització fins a 24h,431953.33,4584501.21,2.184.743.554,41.407.330.392,22/08/2021
2021S004656    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,0559 0559,Diumenge,2021,8,Agost,22,Tarda,19,No és causa del  vianant,Ciclomotor,Home,27,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431953.33,4584501.21,2.184.743.554,41.407.330.392,22/08/2021
2021S004651    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Litoral (Llobregat),830000,Diumenge,2021,8,Agost,22,Tarda,15,No és causa del  vianant,Quadricicle < 75 cc,Dona,30,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433185.75,4582626.29,2.199.694.255,41.390.546.905,22/08/2021
2021S004651    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Litoral (Llobregat),830000,Diumenge,2021,8,Agost,22,Tarda,15,No és causa del  vianant,Quadricicle < 75 cc,Home,31,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,433185.75,4582626.29,2.199.694.255,41.390.546.905,22/08/2021
2021S004652    ,10,Sant Martí,71,Provençals del Poblenou,42306,Bilbao,0181 0185,Diumenge,2021,8,Agost,22,Matí,13,No és causa del  vianant,Bicicleta,Dona,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,Altres activitats,Ferit lleu: Amb assistència sanitària en lloc d'accident,432872.95,4584623.05,2.195.731.610,41.408.505.138,22/08/2021
2021S004659    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom,0024 0024,Diumenge,2021,8,Agost,22,Nit,23,Creuar per fora pas de vianants,Turisme,Home,56,Vianant,Fora del pas                                                                                                                                          ,Oci i entreteniment,Desconegut,Ferit greu: hospitalització superior a 24h,431424.06,4581186.41,2.178.787.363,41.377.429.945,22/08/2021
2021S004663    ,2,Eixample,7,la Dreta de l'Eixample,71600,Casp,0047 0047,Dilluns,2021,8,Agost,23,Matí,13,Desobeir el senyal del semàfor,Motocicleta,Dona,24,Vianant,Altres                                                                                                                                                ,Es desconeix,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,431058.75,4582823.70,2.174.232.707,41.392.145.313,23/08/2021
2021S004663    ,2,Eixample,7,la Dreta de l'Eixample,71600,Casp,0047 0047,Dilluns,2021,8,Agost,23,Matí,13,Desobeir el senyal del semàfor,Motocicleta,Home,32,Conductor,Altres                                                                                                                                                ,Desconegut,En missió,Ferit lleu: Hospitalització fins a 24h,431058.75,4582823.70,2.174.232.707,41.392.145.313,23/08/2021
2021S004666    ,2,Eixample,5,el Fort Pienc,18505,Aragó,0407 0407,Dilluns,2021,8,Agost,23,Tarda,16,No és causa del  vianant,Motocicleta,Dona,26,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431121.57,4583683.68,2.174.886.179,41.399.896.277,23/08/2021
2021S004661    ,2,Eixample,6,la Sagrada Família,178308,Lepant,0238 0242,Dilluns,2021,8,Agost,23,Matí,11,No és causa del  vianant,Ciclomotor,Home,45,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,431496.50,4583977.60,2.179.337.727,41.402.575.574,23/08/2021
2021S004665    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0369 0369,Dilluns,2021,8,Agost,23,Matí,13,No és causa del  vianant,Motocicleta,Home,39,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,430085.04,4583377.32,2.162.522.877,41.397.047.483,23/08/2021
2021S004667    ,3,Sants-Montjuïc,11,el Poble-sec,700025,Josep Carner,0048 0056,Dilluns,2021,8,Agost,23,Tarda,16,No és causa del  vianant,Turisme,Dona,22,Conductor,Desconegut                                                                                                                                            ,Desconegut,En missió,Ferit lleu: Hospitalització fins a 24h,431019.89,4580532.97,2.174.028.839,41.371.510.024,23/08/2021
2021S004664    ,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca,0162 0166,Dilluns,2021,8,Agost,23,Matí,12,No és causa del  vianant,Autobús,Home,90,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428128.96,4579254.20,2.139.615.110,41.359.739.475,23/08/2021
2021S004671    ,6,Gràcia,28,Vallcarca i els Penitents,123408,Lesseps,0021X0021X,Dilluns,2021,8,Agost,23,Tarda,21,No és causa del  vianant,Autobús,Dona,80,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,429024.35,4584481.54,2.149.706.242,41.406.899.811,23/08/2021
2021S004662    ,7,Horta-Guinardó,40,Montbau,168803,Jordà,0002 0002,Dilluns,2021,8,Agost,23,Matí,12,No és causa del  vianant,Turisme,Dona,60,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,428296.56,4586532.34,2.140.756.506,41.425.305.894,23/08/2021
2021S004662    ,7,Horta-Guinardó,40,Montbau,168803,Jordà,0002 0002,Dilluns,2021,8,Agost,23,Matí,12,No és causa del  vianant,Turisme,Home,57,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,428296.56,4586532.34,2.140.756.506,41.425.305.894,23/08/2021
2021S004669    ,7,Horta-Guinardó,43,Horta,700651,Estatut de Catalunya,0016 0054,Dilluns,2021,8,Agost,23,Tarda,20,Desobeir el senyal del semàfor,Motocicleta,Home,33,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,429350.45,4587439.72,2.153.261.616,41.433.571.724,23/08/2021
2021S004670    ,9,Sant Andreu,59,el Bon Pastor,134007,Fra Juníper Serra,0089 0089,Dilluns,2021,8,Agost,23,Tarda,21,No és causa del  vianant,Motocicleta,Home,40,Conductor,Desconegut                                                                                                                                            ,Desconegut,Altres activitats,Ferit lleu: Hospitalització fins a 24h,433243.05,4587539.20,2.199.837.173,41.434.800.902,23/08/2021
2021S004668    ,2,Eixample,6,la Sagrada Família,178308,Lepant,0217 0219,Dilluns,2021,8,Agost,23,Tarda,18,No és causa del  vianant,Veh. mobilitat personal amb motor,Dona,50,Conductor,En pas sense regular                                                                                                                                  ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431510.26,4583932.34,2.179.507.452,41.402.169.104,23/08/2021
2021S004685    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,152508,Guillem Tell,0027 0027,Dimarts,2021,8,Agost,24,Tarda,20,No és causa del  vianant,Motocicleta,Home,21,Vianant,Altres                                                                                                                                                ,Oci i entreteniment,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,428939.16,4583989.34,2.148.744.934,41.402.459.221,24/08/2021
2021S004685    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,152508,Guillem Tell,0027 0027,Dimarts,2021,8,Agost,24,Tarda,20,No és causa del  vianant,Motocicleta,Home,41,Conductor,Altres                                                                                                                                                ,Desconegut,En missió,Ferit lleu: Amb assistència sanitària en lloc d'accident,428939.16,4583989.34,2.148.744.934,41.402.459.221,24/08/2021
2021S004674    ,-1,Desconegut,-1,Desconegut,-1,Desconegut,Desconegut,Dimarts,2021,8,Agost,24,Matí,8,No és causa del  vianant,Motocicleta,Home,51,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,-1,-1,,,24/08/2021
2021S004683    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0788 0788,Dimarts,2021,8,Agost,24,Tarda,18,No és causa del  vianant,Motocicleta,Home,25,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,431739.19,4583645.44,2.182.278.326,41.399.604.561,24/08/2021
2021S004673    ,2,Eixample,6,la Sagrada Família,191204,Mallorca,0452 0452,Dimarts,2021,8,Agost,24,Matí,7,No és causa del  vianant,Motocicleta,Home,22,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,431362.23,4584251.08,2.177.700.525,41.405.027.266,24/08/2021
2021S004676    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0013 0013,Dimarts,2021,8,Agost,24,Matí,11,No és causa del  vianant,Ciclomotor,Dona,38,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,430028.51,4582178.88,2.161.985.241,41.386.248.606,24/08/2021
2021S004675    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,0213 0213,Dimarts,2021,8,Agost,24,Matí,11,No és causa del  vianant,Motocicleta,Home,48,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429750.44,4582707.81,2.158.598.368,41.390.988.256,24/08/2021
2021S004679    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,346402,Trinxant,0073 0075,Dimarts,2021,8,Agost,24,Tarda,16,No és causa del  vianant,Bicicleta,Dona,20,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431951.08,4585370.32,2.184.618.837,41.415.158.009,24/08/2021
2021S004680    ,10,Sant Martí,65,el Clot,350308,València,0637 0641,Dimarts,2021,8,Agost,24,Matí,13,No és causa del  vianant,Bicicleta,Home,52,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Amb assistència sanitària en lloc d'accident,432277.57,4584993.54,2.188.567.359,41.411.792.061,24/08/2021
2021S004684    ,10,Sant Martí,68,el Poblenou,42306,Bilbao,0143X0143X,Dimarts,2021,8,Agost,24,Tarda,19,No és causa del  vianant,Bicicleta,Dona,27,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,433118.00,4584373.93,2.198.690.791,41.406.281.820,24/08/2021
2021S004684    ,10,Sant Martí,68,el Poblenou,42306,Bilbao,0143X0143X,Dimarts,2021,8,Agost,24,Tarda,19,No és causa del  vianant,Motocicleta,Home,40,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,433118.00,4584373.93,2.198.690.791,41.406.281.820,24/08/2021
2021S004682    ,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31,20840000,Dimarts,2021,8,Agost,24,Tarda,18,No és causa del  vianant,Turisme,Dona,28,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,434007.45,4585877.10,2.209.167.247,41.419.894.044,24/08/2021
2021S004682    ,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31,20840000,Dimarts,2021,8,Agost,24,Tarda,18,No és causa del  vianant,Turisme,Dona,43,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,434007.45,4585877.10,2.209.167.247,41.419.894.044,24/08/2021
2021S004686    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,0161 0161,Dimarts,2021,8,Agost,24,Tarda,18,Altres,Motocicleta,Dona,84,Vianant,En pas regulat per semàfor                                                                                                                            ,Oci i entreteniment,Desconegut,Ferit lleu: Hospitalització fins a 24h,429466.54,4582429.80,2.155.235.294,41.388.459.454,24/08/2021
2021S004681    ,6,Gràcia,31,la Vila de Gràcia,348805,Revolució de Setembre 1868,0018 0018,Dimarts,2021,8,Agost,24,Tarda,17,Transitar a peu per la calçada,Veh. mobilitat personal amb motor,Home,27,Vianant,Fora del pas                                                                                                                                          ,En missió,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,429738.82,4583987.03,2.158.310.874,41.402.508.736,24/08/2021
2021S004681    ,6,Gràcia,31,la Vila de Gràcia,348805,Revolució de Setembre 1868,0018 0018,Dimarts,2021,8,Agost,24,Tarda,17,Transitar a peu per la calçada,Veh. mobilitat personal amb motor,Home,30,Conductor,Fora del pas                                                                                                                                          ,Desconegut,En missió,Ferit lleu: Hospitalització fins a 24h,429738.82,4583987.03,2.158.310.874,41.402.508.736,24/08/2021
2021S004694    ,1,Ciutat Vella,3,la Barceloneta,10900,Pepe Rubianes,0030 0030,Dimecres,2021,8,Agost,25,Nit,0,No és causa del  vianant,Motocicleta,Home,26,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Rebutja assistència sanitària,432441.97,4581301.98,2.190.946.319,41.378.557.010,25/08/2021
2021S004694    ,1,Ciutat Vella,3,la Barceloneta,10900,Pepe Rubianes,0030 0030,Dimecres,2021,8,Agost,25,Nit,0,No és causa del  vianant,Bicicleta,Home,28,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Rebutja assistència sanitària,432441.97,4581301.98,2.190.946.319,41.378.557.010,25/08/2021
2021S004689    ,2,Eixample,7,la Dreta de l'Eixample,350308,València,0293 0295,Dimecres,2021,8,Agost,25,Matí,8,No és causa del  vianant,Motocicleta,Dona,48,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,430452.50,4583209.48,2.166.937.432,41.395.567.685,25/08/2021
2021S004689    ,2,Eixample,7,la Dreta de l'Eixample,350308,València,0293 0295,Dimecres,2021,8,Agost,25,Matí,8,No és causa del  vianant,Motocicleta,Home,48,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,430452.50,4583209.48,2.166.937.432,41.395.567.685,25/08/2021
2021S004699    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0163 0163,Dimecres,2021,8,Agost,25,Tarda,16,No és causa del  vianant,Motocicleta,Home,31,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,429514.97,4582102.60,2.155.852.588,41.385.516.720,25/08/2021
2021S004692    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0066 0068,Dimecres,2021,8,Agost,25,Matí,9,No és causa del  vianant,Autobús articulat,Dona,82,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,429697.46,4581274.46,2.158.131.131,41.378.073.906,25/08/2021
2021S004687    ,3,Sants-Montjuïc,18,Sants,312400,Sants,0130 0130,Dimecres,2021,8,Agost,25,Nit,1,No és causa del  vianant,Veh. mobilitat personal amb motor,Home,30,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Amb assistència sanitària en lloc d'accident,427703.87,4581012.31,2.134.323.746,41.375.536.075,25/08/2021
2021S004695    ,4,Les Corts,19,les Corts,700191,Josep Irla i Bosch,0016 0016,Dimecres,2021,8,Agost,25,Matí,11,No és causa del  vianant,Bicicleta,Home,22,Conductor,Desconegut                                                                                                                                            ,Desconegut,En missió,Ferit lleu: Hospitalització fins a 24h,427422.75,4582748.38,2.130.754.290,41.391.146.868,25/08/2021
2021S004688    ,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,0045X0045X,Dimecres,2021,8,Agost,25,Matí,6,No és causa del  vianant,Ciclomotor,Dona,30,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,426587.45,4581271.14,2.120.943.187,41.377.766.128,25/08/2021
2021S004698    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),800000,Dimecres,2021,8,Agost,25,Tarda,15,No és causa del  vianant,Motocicleta,Dona,34,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,426784.38,4584603.64,2.122.894.904,41.407.798.508,25/08/2021
2021S004703    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55603,Calvet,0039 0039,Dimecres,2021,8,Agost,25,Tarda,18,No és causa del  vianant,Motocicleta,Home,63,Conductor,Desconegut                                                                                                                                            ,Desconegut,En missió,Ferit lleu: Hospitalització fins a 24h,428396.34,4583220.59,2.142.342.613,41.395.487.198,25/08/2021
2021S004690    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,161407,Indústria,0031 0033,Dimecres,2021,8,Agost,25,Matí,8,No és causa del  vianant,Motocicleta,Dona,51,Conductor,Desconegut                                                                                                                                            ,Desconegut,En missió,Ferit lleu: Hospitalització fins a 24h,430390.29,4584082.47,2.166.092.913,41.403.425.033,25/08/2021
2021S004701    ,7,Horta-Guinardó,43,Horta,294105,Salses,0087 0087,Dimecres,2021,8,Agost,25,Tarda,18,No és causa del  vianant,Motocicleta,Home,26,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,429606.34,4587584.47,2.156.307.209,41.434.897.911,25/08/2021
2021S004704    ,8,Nou Barris,46,el Turó de la Peira,103003,Doctor Pi i Molist,0003 0003,Dimecres,2021,8,Agost,25,Tarda,21,No és causa del  vianant,Autobús,Dona,76,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431120.17,4587107.57,2.174.479.362,41.430.733.989,25/08/2021
2021S004700    ,9,Sant Andreu,59,el Bon Pastor,701265,Litoral (Besòs),120000,Dimecres,2021,8,Agost,25,Tarda,18,No és causa del  vianant,Turisme,Home,21,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,433806.80,4588470.27,2.206.482.217,41.443.233.462,25/08/2021
2021S004696    ,9,Sant Andreu,60,Sant Andreu,314100,Santa Coloma,0049 0051,Dimecres,2021,8,Agost,25,Matí,12,No és causa del  vianant,Motocicleta,Home,52,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,432615.52,4588791.18,2.192.187.037,41.446.024.627,25/08/2021
2021S004702    ,10,Sant Martí,70,el Besòs i el Maresme,186703,Llull,0373X0373X,Dimecres,2021,8,Agost,25,Tarda,18,No és causa del  vianant,Motocicleta,Home,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,434426.18,4584818.06,2.214.292.443,41.410.389.834,25/08/2021
2021S004693    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0082 0082,Dimecres,2021,8,Agost,25,Matí,12,No és causa del  vianant,Bicicleta,Home,57,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,433780.01,4584878.76,2.206.555.156,41.410.883.535,25/08/2021
2021S004691    ,6,Gràcia,30,la Salut,344000,Dalt,0101 0101,Dimecres,2021,8,Agost,25,Matí,9,Transitar a peu per la calçada,Autobús articulat,Home,42,Vianant,Fora del pas                                                                                                                                          ,En missió,Desconegut,Ferit lleu: Hospitalització fins a 24h,429689.26,4584977.01,2.157.602.951,41.411.420.794,25/08/2021
2021S004697    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps,0009 0009,Dimecres,2021,8,Agost,25,Matí,13,Creuar per fora pas de vianants,Taxi,Home,21,Vianant,Fora del pas                                                                                                                                          ,Oci i entreteniment,Desconegut,Ferit lleu: Hospitalització fins a 24h,429097.14,4584462.15,2.150.579.299,41.406.731.600,25/08/2021
2021S004721    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,315806,Santa Fe de Nou Mèxic,0003 0003,Dijous,2021,8,Agost,26,Tarda,18,No és causa del  vianant,Motocicleta,Home,37,Conductor,Altres                                                                                                                                                ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,427816.09,4583060.75,2.135.421.399,41.393.995.679,26/08/2021
2021S004708    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0707 0707,Dijous,2021,8,Agost,26,Matí,9,No és causa del  vianant,Motocicleta,Home,54,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit greu: hospitalització superior a 24h,431423.03,4583422.12,2.178.521.817,41.397.566.267,26/08/2021
2021S004707    ,2,Eixample,6,la Sagrada Família,90502,Còrsega,0631 0631,Dijous,2021,8,Agost,26,Nit,0,No és causa del  vianant,Turisme,Home,29,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431277.42,4584770.49,2.176.626.952,41.409.698.177,26/08/2021
2021S004715    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0655 0655,Dijous,2021,8,Agost,26,Tarda,15,No és causa del  vianant,Motocicleta,Home,66,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,430942.60,4582939.19,2.172.830.337,41.393.175.526,26/08/2021
2021S004714    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria,0055 0055,Dijous,2021,8,Agost,26,Matí,13,No és causa del  vianant,Motocicleta,Home,57,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,430545.06,4582988.16,2.168.069.935,41.393.582.330,26/08/2021
2021S004712    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0116 0116,Dijous,2021,8,Agost,26,Matí,11,No és causa del  vianant,Taxi,Dona,67,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428945.05,4581596.08,2.149.096.315,41.380.904.504,26/08/2021
2021S004710    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0392 0392,Dijous,2021,8,Agost,26,Matí,10,No és causa del  vianant,Ciclomotor,Dona,19,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,429106.07,4581060.32,2.151.084.529,41.376.093.302,26/08/2021
2021S004710    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0392 0392,Dijous,2021,8,Agost,26,Matí,10,No és causa del  vianant,Ciclomotor,Home,22,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,429106.07,4581060.32,2.151.084.529,41.376.093.302,26/08/2021
2021S004543    ,2,Eixample,10,Sant Antoni,198804,Paral·lel,0174B0174B,Dijous,2021,8,Agost,26,Tarda,20,No és causa del  vianant,Bicicleta,Home,33,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429445.98,4580957.57,2.155.160.914,41.375.197.756,26/08/2021
2021S004543    ,2,Eixample,10,Sant Antoni,198804,Paral·lel,0174B0174B,Dijous,2021,8,Agost,26,Tarda,20,No és causa del  vianant,Veh. mobilitat personal amb motor,Home,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429445.98,4580957.57,2.155.160.914,41.375.197.756,26/08/2021
2021S004705    ,3,Sants-Montjuïc,14,la Font de la Guatlla,169409,Corts Catalanes,0198 0198,Dijous,2021,8,Agost,26,Nit,0,No és causa del  vianant,Veh. mobilitat personal amb motor,Home,32,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,428294.96,4580274.97,2.141.478.776,41.368.948.021,26/08/2021
2021S004716    ,3,Sants-Montjuïc,18,Sants,280701,Rei Martí,0033 0033,Dijous,2021,8,Agost,26,Matí,11,No és causa del  vianant,Motocicleta,Dona,22,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428193.31,4580871.13,2.140.192.804,41.374.308.361,26/08/2021
2021S004716    ,3,Sants-Montjuïc,18,Sants,280701,Rei Martí,0033 0033,Dijous,2021,8,Agost,26,Matí,11,No és causa del  vianant,Motocicleta,Home,25,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,428193.31,4580871.13,2.140.192.804,41.374.308.361,26/08/2021
2021S004706    ,3,Sants-Montjuïc,18,Sants,700445,Països Catalans,0008X0008X,Dijous,2021,8,Agost,26,Nit,1,No és causa del  vianant,Veh. mobilitat personal amb motor,Dona,22,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,428302.40,4581484.54,2.141.424.590,41.379.842.861,26/08/2021
2021S004723    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",335654,Vallvidrera al Tibidabo,0033 0039,Dijous,2021,8,Agost,26,Nit,22,No és causa del  vianant,Turisme,Dona,1,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,426318.50,4585808.42,2.117.174.762,41.418.606.808,26/08/2021
2021S004723    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",335654,Vallvidrera al Tibidabo,0033 0039,Dijous,2021,8,Agost,26,Nit,22,No és causa del  vianant,Turisme,Dona,5,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,426318.50,4585808.42,2.117.174.762,41.418.606.808,26/08/2021
2021S004718    ,7,Horta-Guinardó,33,el Baix Guinardó,73900,Castillejos,0415 0415,Dijous,2021,8,Agost,26,Tarda,14,No és causa del  vianant,Autobús articulat,Home,47,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,430706.93,4585128.72,2.169.760.818,41.412.875.626,26/08/2021
2021S004730    ,7,Horta-Guinardó,37,el Carmel,85900,Conca de Tremp,0081 0081,Dijous,2021,8,Agost,26,Nit,0,No és causa del  vianant,Motocicleta,Home,21,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429683.91,4586075.38,2.157.411.198,41.421.312.932,26/08/2021
